,Region,Sub-region,Year,Biofuels and waste Exports,Biofuels and waste Final consumption,Biofuels and waste Imports,Biofuels and waste Primary production,Biofuels and waste Total energy supply,Biofuels and waste Transformation,Coal Exports,Coal Final consumption,Coal Imports,Coal Losses,Coal Primary production,Coal Total energy supply,Coal Transformation,Electricity and heat Exports,Electricity and heat Final consumption,Electricity and heat Imports,Electricity and heat Losses,Electricity and heat Primary production,Electricity and heat Total energy supply,Electricity and heat Transformation,Natural Gas Exports,Natural Gas Final consumption,Natural Gas Imports,Natural Gas Losses,Natural Gas Primary production,Natural Gas Total energy supply,Natural Gas Transformation,Oil Exports,Oil Final consumption,Oil Imports,Oil Primary production,Oil Total energy supply,Oil Transformation,Oil Losses,Nuclear Primary production,Nuclear Total energy supply,Nuclear Transformation,Biofuels and waste Losses
273,Europe,Eastern Europe,1995,-748.0875,565629.49043799,297.1405,764765.344967995,764766.89790673,-196037.782594445,-1991750.4294141,3470103.0003536,1631545.7767561,-298355.1613013,13207724.873157,13050346.3015763,-9345736.343231,-261367.2,12614814.4,218224.8,-1047299.8,774756.0,731613.6,14571105.8,-6449769.9,8419843.8,4236151.5,-463314.6,21682393.2,18942825.6,-9766808.1,-7826007.09,6295549.4068,4420371.935,13599919.899,9806390.759,-2629598.5303,-48958.0,2446581.2,2446581.2,-2446581.2,-1245.0
274,Europe,Eastern Europe,1996,-1476.6165,580923.71651659,333.027,732013.444848385,731987.8554265,-155349.52497722,-1819463.8156856,3006287.2852284,1499907.8618708,-273313.5231657,12730702.1110166,12849746.4024615,-9497395.6811174,-232880.4,11408546.4,202611.6,-1044032.2,687271.6,657002.8,13298886.8,-6673745.7,8265254.4,4771179.0,-451629.0,21859401.6,19453434.3,-10237026.6,-8371142.072,6017424.32975,4045108.406,13635951.713,9215950.42600001,-2395404.96415,-63830.6,2676432.0,2676432.0,-2676432.0,0.0
275,Europe,Eastern Europe,1997,-14728.3002575,599872.278936965,405.7135,766070.91490301,754566.628278675,-158502.450330635,-1820480.941777,2463027.2631951,1430265.1956008,-204657.6300052,12092989.0312475,11663655.20187,-8722123.4195565,-241437.6,10946498.6,202669.2,-1047430.0,708336.6,669568.2,12784764.4,-6843913.2,7958044.8,4385501.1,-339277.5,20730986.1,18638667.0,-9723011.4,-8435684.888,6050335.380421,3940562.404621,13534332.927,8681741.91462101,-2016481.4833,-65598.4,2700187.6,2700187.6,-2700187.6,0.0
276,Europe,Eastern Europe,1998,-1228.22555,542983.084207195,1013.34565,679399.54454661,697122.6650478,-154576.48959684,-1777283.769545,2171525.347419,1363686.6219052,-191996.2706763,11208168.5102056,10937770.264856,-8452379.4604346,-245718.0,10762766.6,197978.4,-1051956.0,742462.8,694723.2,12516888.2,-6901675.2,7953073.2,3998033.1,-367965.0,21359421.9,18257080.5,-9431388.0,-8670105.86,5751721.6470424,3913410.8120924,13412908.556,8392845.9800924,-1937798.7057,-71431.1,2620982.8,2620982.8,-2620982.8,0.0
277,Europe,Eastern Europe,1999,-1216.52095,570286.695162831,745.655695,756448.84509461,758798.81484384,-190164.32969521,-1785699.2905718,2152720.6359721,1005231.6989659,-212856.308726,11572404.817816,10960441.0624258,-8450261.576121,-247333.2,10697331.16,185457.6,-1028811.6,732836.8,670961.2,12451876.2,-6985031.4,8156067.3,4188590.1,-405873.9,21347271.0,18557131.5,-9625976.1,-8562136.885,5962132.2263306,3562550.4663306,13477679.586,8298934.3073306,-1581003.422,-81963.1,2775690.8,2775690.8,-2775690.8,0.0
278,Europe,Eastern Europe,2000,-2136.79095,575662.19516115,120.055695,777464.874898785,770375.86954424,-194252.480205495,-2007672.4017192,2121399.593629,1295475.3437728,-53366.7470215,11546427.1934653,10997735.4797061,-8627663.7450404,-296530.6,10649323.2,191368.8,-1181519.8,733533.8,628372.0,12614253.8,-6661092.6,8213752.8,4513681.8,-395182.8,21059401.5,18663770.7,-9607808.7,-9292099.357,6269557.2947178,3572472.8997178,14254861.129,8228042.5247178,-1299957.054,-73663.8,2996146.2,2996146.2,-2996146.2,-6.0
279,Europe,Eastern Europe,2001,-2631.401447035,555452.283900405,139.9,761259.37520736,763098.69345372,-204396.43969475,-2171970.6336354,2184539.2378353,1389488.6811097,-13456.7628054,11813866.2479964,10777252.7149681,-8513331.7975979,-326298.6,10951023.8,205470.0,-1196648.6,774016.4,653187.8,12917892.0,-6154277.4,7746880.5,4174984.8,-338355.0,20991089.7,19010804.4,-10394263.8,-10345484.776,6479084.82037459,3897230.0363746,15274464.219,8552932.65737461,-1315074.535,-78416.9,3086660.8,3086660.8,-3086660.8,-8.0
280,Europe,Eastern Europe,2002,-2868.66134775,603833.499845385,23.25578,825086.70478998,824217.539322875,-216080.01599654,-2208734.6407835,2159963.998088,1242194.5023341,-17141.6089089,11533000.9857117,10703809.6168414,-8249166.5614264,-336573.8,10628520.48,212612.4,-1299073.0,735419.6,611458.2,12757860.6,-6332072.4,7531839.9,4323599.1,-309666.6,21444202.8,18795850.2,-9966445.2,-12215859.83,6371566.8763306,4296630.3213306,16644143.008,8467733.00533062,-1366630.789,-85151.4,3215234.4,3215234.4,-3215234.4,-5.0
281,Europe,Eastern Europe,2003,-11044.154248615,637697.268910215,1105.150971505,831382.509803015,824337.911323295,-180801.142004055,-2496351.6607703,2106555.4022132,1479860.0655977,-14082.8289418,12021914.2385089,10978683.9050541,-8593484.8383012,-386026.6,10756001.0,251614.8,-1231352.4,696310.4,561898.6,12944300.6,-6478797.6,8063863.2,4647816.0,-303895.8,22304937.6,19980610.2,-10440369.0,-13936071.521,6556313.25,4446495.461,18397585.422,8662946.98700002,-1400153.686,-106705.072,3352461.4,3352461.4,-3352461.4,-9.0
282,Europe,Eastern Europe,2004,-11196.144996125,604873.325100015,646.484995495,862775.260200005,846769.506406935,-237348.53998467,-2893310.8950542,2069094.0471159,1444025.8504205,-11513.5700711,12017596.3385857,10593021.0841309,-8377331.4292725,-347930.4,10702003.8,228189.6,-1239100.8,798915.6,679174.8,12795332.2,-6924820.5,8135042.4,4676125.5,-315995.4,22772490.3,20249554.5,-10577255.4,-15564310.28,6754617.1,4722043.237,19965228.042,8720458.07299999,-1082192.343,-114083.5,3360864.4,3360864.4,-3360864.4,-35.0
283,Europe,Eastern Europe,2005,-19854.87000608,635300.439009475,2006.17000017,912488.30529019,890650.092781325,-249048.47538881,-3206841.6836716,1960382.3148427,1370202.442753,-11577.9915419,12457892.6824686,10457792.3302294,-8344769.710474,-407339.4,10327683.2,244897.2,-1439778.2,812307.2,649865.0,12887861.8,-7120364.4,8406765.0,4735353.6,-318727.8,22953034.8,20418039.0,-10528942.5,-15962096.996,6756703.6,4600225.159,20401797.059,8735300.77100001,-1054528.328,-114917.0,3459453.2,3459453.2,-3459453.2,-8.0
284,Europe,Eastern Europe,2006,-27608.875006905,643979.00723736,4823.754996175,962734.720398595,941235.69399464,-279434.445901545,-3372010.6339227,2076219.7175498,1609162.8472413,-17004.4350862,12552778.2722487,10956767.5323753,-8812221.3098888,-404613.8,10539072.6,225338.4,-1328466.0,812217.6,632942.2,13215563.2,-6887181.6,8551202.4,4424445.9,-343853.1,23379562.8,20419825.5,-10675925.1,-15922143.028,7079567.3,4774373.06499999,20780334.791,9095857.28199999,-1059879.109,-111795.1,3575610.0,3575610.0,-3575610.0,-115.0
285,Europe,Eastern Europe,2007,-26887.12498845,670311.065043685,11431.07000172,950511.534936855,932836.3104641,-260361.479983415,-3524401.5563336,2098710.2458427,1779566.7041797,-17150.7639823,12591614.622855,10799193.1247968,-8417446.4681196,-392483.6,10374772.4,258991.2,-1287328.4,804114.8,670622.4,12891227.4,-6501420.9,8421933.6,4250287.8,-307143.0,23180020.2,20534895.9,-10788190.2,-16589822.149,7341426.156,4857523.856,21242218.684,9081770.58499998,-721654.918999998,-109509.3,3595230.8,3595230.8,-3595230.8,-348.0
286,Europe,Eastern Europe,2008,-31316.52499437,699325.870666585,18026.58499956,996115.209611015,984051.659649455,-286158.710174155,-3376991.1879802,1944853.6554785,1974089.0877476,-21377.7687652,12637120.8091794,10858144.7378582,-8561668.3079863,-345271.8,10353081.8,212425.2,-1173952.8,768813.8,635967.2,12811357.6,-6617582.1,8751359.7,4366537.2,-302940.9,23703541.2,20439451.8,-10709964.0,-16124977.071,7595347.2,4900175.262,21161422.828,9500614.88100001,-858644.142999996,-102543.4,3674843.2,3674843.2,-3674843.2,-116.0
287,Europe,Eastern Europe,2009,-25993.99999126,776172.42424631,21017.30000281,1102662.71521224,1094543.23534435,-319159.099978835,-3546604.861796,1696869.762466,1478689.395973,-15834.031624,11672112.527234,9298983.678604,-7808115.561966,-294564.6,9811353.8,193343.4,-1144760.8,807980.8,706759.6,12097652.8,-5879386.8,8010525.6,3537482.4,-254954.7,21362104.8,18918909.9,-10009321.2,-16369034.498,7239745.5,4601799.635,21338352.466,9166623.73199999,-1095517.033,-120090.1,3591363.8,3591363.8,-3591363.8,-64.0
288,Europe,Eastern Europe,2010,-25835.49998693,845000.38394539,37296.299995765,1196094.37981895,1207073.41482195,-360807.050135185,-4373654.83,1743666.528,1727723.866,-19286.304,12063258.979,9867424.372,-8138690.933,-292208.4,10434710.8,160521.4,-1171461.2,822566.4,690879.4,12886503.6,-6470021.7,8859362.4,3541211.1,-293106.6,23890860.0,21208358.7,-11006836.2,-16596129.977,7582025.50000001,4463971.31,21859957.645,9150051.40299999,-616799.205999998,-200372.1,3749589.6,3749589.6,-3749589.6,-184.0
289,Europe,Eastern Europe,2011,-29508.54999735,858687.570362605,43029.00000064,1229584.14986424,1240816.11986314,-383188.939725825,-4108754.427,1816435.814,1935578.712,-31271.884,12400900.019,10145067.094,-8368387.18700001,-394698.2,10783527.0,223263.8,-1122746.2,794478.0,623043.6,13304382.0,-6947777.7,8635366.8,3922143.3,-269302.5,24443996.4,21277236.6,-11645389.8,-17085742.116,7378945.5,4840169.638,22195422.492,9500097.11000001,-1079505.181,-199820.2,3813241.2,3813241.2,-3813241.2,-53.0
290,Europe,Eastern Europe,2012,-57861.59999523,888955.160796485,32686.199996425,1345854.92500077,1323261.91999797,-424975.43000381,-4250242.657,2220519.1835,1702683.606,-29813.902,13299269.509,10450103.884,-8295827.4305,-400562.8,10827201.6,268285.4,-1126375.2,801234.8,668957.4,13357309.6,-6680455.2,8081229.6,3433623.3,-257885.1,23921257.5,20697525.9,-11749615.2,-16742842.509,7994221.0,4773783.016,22458229.669,9990789.28599998,-1268904.169,-204162.5,3877047.2,3877047.2,-3877047.2,-12.0
291,Europe,Eastern Europe,2013,-54209.699995475,918313.2599489,36950.100003225,1366006.53000293,1347734.91500952,-423135.056997105,-4641214.686,1628676.1236,1653018.296,-31037.761,13075984.114,10012700.486,-8112428.6918,-362871.4,10158331.8,249414.8,-1128036.0,948392.6,834936.0,12400782.4,-7344434.7,7978990.5,3293182.8,-240627.6,24492829.5,20458187.1,-11515209.3,-16963272.236,7988665.69999999,4366796.865,22585004.041,9336909.04199999,-635522.398999997,-208605.1,3734262.8,3734262.8,-3734262.8,-36.0
292,Europe,Eastern Europe,2014,-70598.395,894145.645314265,74350.254,1342102.68100412,1348045.27400412,-447307.300996365,-4895938.895,1578215.3671,1764208.09,-20272.51,12780084.67,9511146.517,-7652731.402,-390414.8,9999855.6,296679.8,-1106749.0,926371.6,832636.6,12026935.8,-6551265.6,8166924.9,2928439.8,-243433.8,23483887.2,20037812.4,-10839918.6,-17019346.76,7648811.1,4603028.274,22752185.488,9136494.24599999,-461477.349000002,-253863.5,3893744.6,3893744.6,-3893744.6,-37.0
293,Europe,Eastern Europe,2015,-106292.829997505,932951.08917497,81113.408,1427847.69900024,1400830.94300273,-456064.330000775,-4672314.663,1462173.5458,1603494.906,-29739.375,12619763.126,9644370.82300001,-7952422.486,-409317.2,9644443.3884,333209.8,-1039970.4,895106.2,818998.8,11620642.4,-6928303.5,8100861.3,2723848.2,-263381.4,23173794.9,18841635.0,-9930960.9,-18091654.5,7677949.2,4947720.652,23060432.493,8775104.29499999,-50955.1269999988,-244217.7,3998480.8,3998480.8,-3998480.8,-43.0
294,Europe,Eastern Europe,2016,-118534.1750016,993784.39599571,85378.114994295,1490407.51499721,1457629.65499464,-454725.44080475,-5066455.253,1455921.82325,1615241.029,-25220.859,13081164.107,9723572.39000001,-7986807.148,-351453.8,9846382.6108,290614.4,-1168770.2,972632.6,911793.199999999,11869385.773,-7399410.3,8540443.8,2758850.1,-275832.0,23731422.3,19204447.5,-9701320.5,-18021049.89,7710530.5,4734942.69899999,23644637.01,9302856.68900005,-487292.832000002,-287061.9,3908322.4,3908322.4,-3908322.4,0.0
295,Europe,Eastern Europe,2017,-111443.82660474,1023312.22459875,84910.68390128,1490323.17539074,1473438.12978443,-441226.36020354,-5446772.16571,1385750.07704602,1988130.212379,-26058.925705,13117881.161172,9461019.588751,-7821040.04586685,-364090.9696,9967077.8642,317369.1366,-1065563.4994,976499.4532,929777.6202,11787514.0224,-8020243.7757,9168575.6151,3122780.8491,-285725.007,25554809.6496,19989585.648,-9745643.3238,-17633801.06602,8311670.8613,5003454.46379,23590820.33988,9918925.22208997,-342832.893683998,-251111.519,4078413.2908,4078413.2908,-4078413.2908,-1.0
296,Europe,Eastern Europe,2018,-100338.01170349,1066721.46319212,89709.079101605,1554610.11000118,1537334.24260201,-466376.269460645,-6401736.007454,1383762.6136668,2171908.558247,-26180.408486,14306351.380608,9787028.53979199,-8154474.985745,-327711.5404,10011358.4598,267663.5614,-1095314.9456,1010018.1874,949970.2084,12003463.0686,-7789700.3805,10011371.0472,2998720.0467,-300448.3887,26248883.1453,22171190.8464,-11093099.7474,-17912463.4993,9192672.48930001,5079889.84853,23985889.94161,10150103.97166,25296.3622679997,-266125.442,4095851.5564,4095851.5564,-4095851.5564,-28.0
297,Europe,Eastern Europe,2019,-97843.4006,1161201.58824494,100255.8186,1670303.3665,1665517.56900182,-501518.282197025,-6082627.657275,2195028.3645832,2018558.410034,-28299.613975,14062341.228671,9563512.99483,-7126679.62064645,-342199.4298,9875648.455,292581.259,-1039239.8328,1033338.4904,983720.3196,11730894.6924,-9209618.7138,9850025.394,3441976.7706,-295365.735,27682516.2168,21215270.3949,-10436462.8785,-19674444.811,9282083.84610001,5024287.855722,24226497.15105,9135753.62930398,503717.175582004,-246883.3427,4145963.2566,4145963.2566,-4145963.2566,-25.0
298,Europe,Northern Europe,1990,0.0,424651.000005945,0.0,533480.999995115,543327.99999155,-118678.000004595,-78868.9347879,687193.931185,1113142.2873611,-3556.0,2395972.3078514,3429200.4527394,-2702655.6590149,-130514.4,2387336.4,173688.8,-207741.2,820991.8,864166.2,1923021.8,-967134.6,1892505.6,374213.7,-58914.9,2918860.2,2329108.2,-151690.5,-7143875.514,4363004.8832,5071881.5082,7746563.715,5062488.4934,-437965.246800001,0.0,1654020.0,1654020.0,-1654020.0,0.0
299,Europe,Northern Europe,1991,-5.99999589,417044.99998847,13.999999545,532081.000002545,542023.000006985,-124975.9999972,-66323.9094464,668840.7629772,1268846.6056417,-3778.0,2403160.0101092,3532318.5765899,-2802461.4153689,-69375.6,2459211.44,134086.64,-215476.48,753986.6,818697.64,2052340.2,-972596.7,2045199.6,355710.6,-58686.3,3134896.2,2500038.0,-161889.3,-7908612.558,4432859.2722,5276066.9722,8330373.679,5165003.20140001,-409205.870799997,0.0,1801602.0,1801602.0,-1801602.0,0.0
300,Europe,Northern Europe,1992,0.0,466764.29501517,0.93445,610642.000001505,613425.934454365,-146641.99999927,-41149.7744758,640149.3685494,1307416.2397442,-8920.76,2354423.1086678,3499380.1460606,-2811293.6413374,-147067.2,2785638.88,196307.96,-246267.0,842359.4,891600.16,2335239.92,-1002400.2,2098948.5,562953.6,-65721.6,3249724.5,2776249.8,-347289.3,-8775499.602,4659978.389,5728389.6348,9068854.129,5449513.604,-552783.513799999,-359.1,1884731.2,1884731.2,-1884731.2,0.0
301,Europe,Northern Europe,1993,-703.0000026,496456.295009245,98.294996815,664011.0000095,665323.29500601,-169217.0000012,-52565.4297838,626009.1922931,1238671.5535262,-8705.72,1899671.1560533,3200668.1421806,-2519961.7713486,-118526.4,2771526.32,174506.36,-256675.4,844831.3228,900811.2828,2315682.6,-991519.2,2106823.5,402466.5,-61855.2,3602655.9,3027541.5,-494717.4,-9663919.788,4661676.9523,6063405.8122,9699664.561,5419482.1436,-477961.354399998,-715.1,1978527.8,1978527.8,-1978527.8,0.0
302,Europe,Northern Europe,1994,-3416.999997915,520732.29379506,217.294997515,717323.80000552,714749.095015475,-193993.800001915,-56696.5014532,586060.8739059,1230722.9946559,-11384.38,1499891.8105045,3156976.1011128,-2494777.5923582,-97156.8,2786703.08,171688.92,-279697.2,762211.2,836743.32,2411236.84,-1083564.0,2132053.2,381573.0,-16774.2,3862964.7,3167079.3,-622472.4,-11038345.658,4747271.8766,5837183.4286,11481378.896,5531406.88639999,-461832.018399999,-574.5,2039092.8,2039092.8,-2039092.8,-1.0
303,Europe,Northern Europe,1995,-4341.000004425,559816.295490365,418.29500599,774096.799989455,769892.09498507,-210028.800003245,-42716.541931,527173.1220751,1227148.9208602,-12424.148,1643347.864933,2954527.5910402,-2396919.8905518,-117619.2,2823757.12,170271.24,-286819.56,834980.0,887632.04,2403798.28,-1137228.3,2196119.7,368226.0,-42393.6,4141738.8,3403872.9,-742695.3,-11586990.635,4689308.3221,5440807.9282,12183990.571,5377165.01669999,-406605.159400002,-488.1,2053917.6,2053917.6,-2053917.6,-9.0
304,Europe,Northern Europe,1996,-5498.99998767,576543.294518685,611.29499254,818983.800001435,813668.09500105,-237067.80000908,-48694.2765752,481982.6854109,1298866.3460656,-12439.863,1567785.0808738,3007625.5072692,-2484611.3701663,-164671.2,2940331.6,227687.64,-305875.36,702163.6,765180.04,2664302.12,-1534910.4,2431641.6,396437.4,-57901.5,5046372.0,3884676.3,-943981.2,-12256287.229,4795879.1823,5669444.8613,12877703.045,5472358.9293,-472419.0624,-581.4,2188244.4,2188244.4,-2188244.4,-9.0
305,Europe,Northern Europe,1997,-11456.99999892,601119.29596978,733.294991185,865438.00001703,855529.29501458,-254307.00001654,-52423.2000976,449880.1326624,1383541.449497,-11861.44,1538499.829172,2694096.9033066,-2155746.4341255,-139258.8,2942646.12,196033.6,-285781.8,800781.6,857556.4,2555822.96,-1740244.5,2326417.2,390768.3,-74820.6,5328591.3,3945285.9,-1123772.4,-12488940.277,4738106.793,5695010.0874,12846124.682,5317878.8247,-356138.487600001,-409.4,2173332.6,2173332.6,-2173332.6,-15.0
306,Europe,Northern Europe,1998,-14523.999999075,603183.29553519,1069.29500767,884965.999995065,871176.294999525,-267333.99999573,-52755.5496453,420542.9150882,1205614.1532205,-11664.3,1210053.1529511,2523042.5496066,-2051177.3483349,-147085.2,2993074.24,165628.56,-299242.8,880605.2,899148.56,2580296.0,-1758965.4,2410362.0,409758.3,-56895.3,5474799.0,4114182.6,-1177316.1,-12334895.457,4728714.0053,5887223.2999,12718143.217,5396149.8599,-347245.942800002,-365.1,2254071.8,2254071.8,-2254071.8,-7.0
307,Europe,Northern Europe,1999,-11951.99999784,580572.29500774,1971.295001845,890199.399991265,877587.6949996,-296432.39999539,-46646.2821952,383299.6507035,1092618.5246339,-11971.159,1187543.4069664,2254402.9844403,-1835043.7964284,-149342.4,3131284.32,195969.08,-290737.44,897623.0,944249.68,2655664.88,-2029865.4,2383301.7,437445.0,-51612.3,5922784.8,4352244.3,-1435288.5,-12603462.911,4765506.0372,5673666.7248,13058800.345,5408349.3748,-398393.413999999,-489.8,2174857.6,2174857.6,-2174857.6,-13.0
308,Europe,Northern Europe,2000,-8903.999993805,595647.29499494,2685.29499691,931079.40000646,925027.695010735,-328791.399994825,-54249.36,346610.4224071,1187298.6025121,-11792.96,1001085.568,2303571.8945121,-1902311.6638141,-181990.8,3179123.2,226664.64,-306091.96,1020385.4,1065059.24,2597132.0,-2359047.6,2476547.1,524938.5,-69457.5,6372566.1,4498850.7,-1501704.0,-13346358.963,4639810.5388,6118944.4019,13318058.828,5227166.4048,-337344.766599999,-2138.8,1873554.6,1873554.6,-1873554.6,-12.0
309,Europe,Northern Europe,2001,-13065.500006745,554290.895009755,6154.295004765,932104.60000238,928281.39500361,-373920.49999048,-77207.5957,345118.8774429,1528201.1937503,-9807.12,1069233.99602,2464826.2617823,-2063238.5198705,-168282.0,3259202.2,217543.04,-311338.52,941753.8,991014.84,2762423.12,-2404062.9,2520341.1,578438.1,-32328.0,6419818.8,4594744.8,-1481062.5,-12963707.991,4653149.93730001,6250330.1898,12722952.284,5140087.6413,-334875.6244,-1645.0,2122662.4,2122662.4,-2122662.4,0.0
310,Europe,Northern Europe,2002,-17923.999989205,564189.694980235,8796.494997465,978570.39998544,970250.894998025,-407216.19999826,-92152.0268486,315337.4464378,1304238.4116722,-9267.615,1054932.7239342,2350073.3888456,-1995148.6873632,-200854.8,3274949.92,239409.8,-304179.36,930675.4,969230.4,2794044.44,-2946561.3,2399020.2,678523.5,-34646.4,6770360.7,4485106.8,-1546345.8,-12991460.692,4674572.1458,6264317.4712,12639289.36,5240288.04400001,-281014.31938,-1963.6,2080181.8,2080181.8,-2080181.8,-38.0
311,Europe,Northern Europe,2003,-24238.00000784,571635.29498954,17217.695000895,1037418.99999149,1029795.6949865,-459139.400002975,-104864.9795011,303135.9791304,1606381.80246,-10965.22,1053685.8897083,2607665.4134721,-2264961.5584866,-202597.2,3271506.04,255732.56,-308960.36,790061.88,843197.24,2926700.0,-3250297.8,2459450.7,806719.5,-24049.8,6988070.7,4554486.9,-1555873.2,-12206404.239,4733568.9443,6413566.9877,11979617.686,5322710.96709999,-240690.511180001,-1953.2,2100783.8,2100783.8,-2100783.8,-600.0
